#a			
p	[1]巴芭疤[3]把{～握}飽[5]霸壩垻爸罷豹		
pʰ	[2]杷[5]帕		
t	[1]焦		
ts	[1]查{檢～}楂渣遮[3]早[5]詐榨炸		
tsʰ	[1]叉差岔[2]柴[3]炒吵		
k	[1]嘉稼膠[3]絞攪搞[5]教{～書、～室}[6]咬		
kʰ	[1]骹[3]巧		
h	[2]霞[6]下{～降}		
∅	[1]阿{～哥}鴉丫[5]亞		
#o			
p	[1]菠玻[2]婆[3]保堡寶[5]報[6]帽		
pʰ	[1]波坡[5]破{～壞}[6]抱		
b	[2]無[3]母拇[6]磨{石～}		
t	[1]刀[2]駝陀逃萄濤[3]舵朵妥橢惰禱島倒{打～}[5]倒{～水}[6]道稻導		
tʰ	[2]桃[3]討[5]套		
l	[2]羅啰鑼勞[3]裸		
ts	[2]曹{姓}[3]左棗		
tsʰ	[1]臊[5]措錯		
s	[1]嗦[3]鎖瑣		
k	[1]哥高{～考}膏篙糕		
kʰ	[1]戈科[3]可稿考烤		
ts	[5]做[6]造佐		
k	[3]果裹{包～}[5]告		
kʰ	[5]課靠		
ɡ	[2]蛾鵝		
h	[2]河何荷賀和{～氣}豪毫[3]好浩[6]號{～碼}禍		
∅	[2]俄[5]襖懊奧		
#ɔ			
p	[3]補[5]布佈怖[6]步部		
pʰ	[1]魏鋪{～路}[2]蒲菩[3]譜普浦[5]鋪{當～}[6]脯簿		
b	[3]某畝牡		
t	[1]都{首～}[2]徒屠途壅圖[3]堵肚{腹～}[5]剁鬥{戰～}[6]肚{豬～}杜度渡鍍		
tʰ	[2]塗{泥土也}[3]土{老～}[5]吐兔		
l	[2]奴盧爐蘆廬[3]魯虜鹵[6]路露鷺		
ts	[1]租初{月～}[3]祖組阻楚礎[6]助		
tsʰ	[1]粗[5]醋		
s	[1]蘇酥疏蔬[2]傻[3]所[5]素訴數{～字}		
k	[1]姑孤[3]古估牯股鼓構購[5]故固雇顧		
kʰ	[1]箍枯[3]苦[5]庫褲		
ɡ	[2]吳梧[6]五誤		
h	[1]呼[2]狐瓠[3]虎滸[5]戽[6]戶互護雨		
∅	[1]烏汙[2]胡湖壺[5]惡		
#ɛ			
p	[2]爬耙[3]把{當數量詞}[6]爸		
b	[3]馬碼		
t	[2]茶		
ts	[5]債寨		
tsʰ	[1]釵差{出～}		
s	[1]紗		
k	[1]家傢加假賈{姓}佳[5]架駕嫁價		
ɡ	[2]牙芽		
h	[2]蝦[6]夏		
∅	[6]下{～面}廈		
#e			
pʰ	[1]批		
b	[2]迷謎[3]買[6]賣		
t	[2]低{～燒}堤題蹄[3]底抵短[5]帝[6]第地		
tʰ	[2]提[3]體[5]替		
l	[2]螺璃[3]禮[6]例勵隸荔		
ts	[2]齊[5]祭際濟劑[6]多坐座		
tsʰ	[1]妻		
s	[1]梳[3]洗[5]世勢誓細		
k	[1]街雞[3]解{～釋、～開}[5]計繼		
kʰ	[1]溪[3]啟[5]契{～約}		
ɡ	[6]藝		
h	[6]繫{聯～}		
∅	[2]鞋[3]矮		
#i			
p	[1]碑卑悲[3]彼[5]蔽閉臂鱉憋[6]弊幣斃婢備		
pʰ	[1]披[2]疲脾枇[3]鄙比[5]秘泌庇痹		
b	[2]眉微{輕～}[3]米[6]未味蔑		
t	[1]豬諸蜘[2]池馳遲[5]遞智稚置[6]弟痔治		
tʰ	[2]啼[3]恥嗤[5]剃		
l	[2]離籬而[3]呂旅履你李裏里理鯉[6]慮濾厲利{～息}吏		
ts	[1]脂之芝舌[2]薯[3]煮紫紙{一～公文}只旨指子{種～}止址[5]藉聚制製致至志誌折{～疊}		
tsʰ	[1]癡[2]徐持[3]鼠取[5]趣刺試[6]飼市		
s	[1]須需施屍司{官～}絲思{相～}詩[2]匙辭時[3]死始[5]四[6]是氏示視寺序敘緒		
dz	[2]如兒[6]二字		
k	[1]居拘支枝技饑飢肌基幾{～乎}機[2]奇其棋期旗[3]舉矩几{茶～}己紀杞幾{～個}[5]巨拒距具懼髻痣記既[6]忌		
kʰ	[1]趨區驅欺[3]企齒起豈[5]去器棄氣汽[6]柿		
ɡ	[2]娛宜儀誼疑[3]語[6]義議		
h	[1]虛墟犧嬉熙希稀[2]魚漁[3]許喜[5]肺戲[6]耳		
∅	[1]迂宇羽伊醫衣依[2]於于余餘譽預豫愉移夷姨[3]椅以[5]意[6]寓籲喻易異毅		
#u			
p	[6]孵婦		
pʰ	[2]浮		
b	[2]誣[3]武舞侮鵡[6]務霧		
t	[1]蛛堆[2]除廚		
ts	[1]誅朱硃珠資姿咨滋[2]慈磁[3]主子{弟～}[5]著駐注註[6]自		
tsʰ	[2]瓷[3]此[5]次		
s	[1]舒輸斯私師司{～機}思{～考}[2]殊詞[3]使史[5]恕賜肆[6]伺士仕事		
dz	[6]裕		
k	[3]久韭[5]灸句[6]舅舊		
ɡ	[2]牛[6]遇		
h	[1]夫膚敷俘[2]符扶芙[3]府腑俯撫[5]付賦赴駙富副[6]傅父腐輔負		
∅	[1]趺[6]有		
#ai			
p	[2]排[3]擺[5]拜派[6]敗		
t	[1]呆[2]臺苔[6]待怠代貸		
tʰ	[1]胎篩[5]太泰[6]態		
l	[2]來梨[6]裏利{鋒～}內{訓“裏”}		
ts	[1]災栽齋[2]才財材豺臍[3]宰[5]載{～重}[6]載{年～、滿～}在		
tsʰ	[1]猜[2]裁[3]彩[5]菜		
s	[1]西{～瓜、～邊}犀師{～傅}獅[3]屎駛[5]賽婿{女～}		
k	[1]該皆階[3]改解{了～}[5]個溉蓋丐介界疥屆戒		
kʰ	[3]凱[5]概慨		
ɡ	[2]涯崖[6]礙		
h	[2]藹諧械[3]海[6]亥害駭{驚～}懈壞		
∅	[1]哀埃挨[5]愛[6]艾		
#au			
p	[1]包胞[6]鮑		
pʰ	[1]拋[3]跑{～步}[5]袍泡炮		
t	[2]投[3]鬥{車～}[5]到晝[6]豆		
tʰ	[1]偷[2]頭[5]透		
l	[1]撈[2]樓劉留[6]老漏鬧		
ts	[1]遭糟[3]走[5]罩照奏		
tsʰ	[1]操抄鈔[2]潮[5]趙兆躁潲湊臭		
s	[2]韶[5]掃少{～年}嗽		
k	[1]交郊勾溝[3]狗九[5]教{～育}較窖夠[6]厚		
kʰ	[3]口[5]叩扣寇		
h	[3]楫[5]孝[6]酵效後{～生，兒子也}候		
∅	[1]歐[2]喉[3]嘔{～吐}[6]後{以～}		
#ia			
t	[1]爹		
ts	[3]姐{小～}者[5]蔗		
tsʰ	[1]車		
s	[2]斜邪餘佘[3]寫[5]瀉卸舍赦[6]射謝社		
dz	[3]惹		
k	[5]寄		
kʰ	[2]騎[6]徛{立也}		
h	[1]靴[6]瓦{名詞}		
∅	[2]椰爺[3]也野[6]夜		
#io			
p	[1]標{中～}[3]表		
pʰ	[2]鰾[5]票		
b	[2]苗描[3]秒[6]廟		
t	[5]釣		
ts	[1]蕉椒招[3]少{多～}[5]借		
tsʰ	[5]笑唱		
s	[1]霄燒[3]小		
k	[2]茄橋[6]轎		
∅	[1]腰要{～求}么{～二三}[2]搖窯		
#iu			
p	[1]彪		
t	[2]籌		
tʰ	[1]抽		
l	[2]流榴硫琉[3]縷紐柳[6]餾		
ts	[1]周舟州洲[3]酒[5]蛀咒[6]就		
tsʰ	[1]秋羞[2]愁[3]處暑丑{～時}帚手[6]樹		
s	[1]修搜收[2]泅仇酬[3]首守{遵～}[5]秀繡[6]岫{雞～}獸受壽授售		
dz	[2]儒柔		
k	[2]求球[3]糾[5]救究		
h	[1]丘{姓}休		
∅	[1]幽幼優[2]尤郵由油遊[3]友誘[6]又右佑		
#iau			
p	[1]標{～准}		
b	[6]妙		
t	[1]刁貂雕[2]朝{～代}條調{～和}[5]吊[6]調{音～}		
tʰ	[1]超挑{～戰}[5]跳		
l	[2]燎療聊遼僚寮寥廖[3]了{～結}[6]料		
ts	[1]沼[3]鳥		
s	[1]消宵銷蕭簫[6]紹		
dz	[2]饒[3]爪擾[6]繞		
k	[1]驕嬌[2]喬僑[3]繳餃		
kʰ	[5]俏竅		
h	[1]囂[3]曉		
∅	[1]妖邀[2]肴謠姚[5]要{重～}[6]耀躍		
#ua			
pʰ	[5]破{書～了}剖		
b	[2]磨{～刀}		
t	[5]戴帶[6]大		
tʰ	[1]拖		
l	[2]籮[6]賴		
ts	[2]蛇[3]紙{～張}		
tsʰ	[5]蔡[6]娶		
s	[1]沙		
k	[1]歌[3]寡		
kʰ	[1]誇[5]闊		
ɡ	[3]我[6]外		
h	[1]花[5]化華		
#ui			
p	[1]杯[2]肥[5]排[6]吠		
pʰ	[5]屁		
t	[1]追[2]錘[5]對碓兌[6]隊		
tʰ	[1]梯推[3]腿		
l	[2]雷[3]屢儡累{～積}[6]累{連～}類淚		
ts	[3]水[5]綴贅醉[6]墜		
tsʰ	[1]催崔[5]碎脆翠粹		
s	[1]蓑雖[2]隨垂[6]瑞隧穗		
dz	[6]銳		
k	[1]閨規龜歸[3]詭軌鬼[5]桂季貴[6]跪櫃		
kʰ	[1]開虧窺[2]奎葵[3]傀[5]潰愧		
h	[1]非妃揮輝徽[3]毀[5]廢費翡[6]惠慧		
∅	[1]萎威危[2]為{作～}維惟遺唯違圍[3]偽委匪偉葦[5]畏慰[6]衛{警～}為{～什麼}位魏緯胃謂		
#ue			
p	[1]飛{動詞}[2]培陪賠[5]簸{動詞}貝輩[6]背{～書包、～誦}倍		
pʰ	[1]坯{土～}[2]皮[5]沛配佩[6]被{～子}		
b	[2]梅枚媒煤[3]尾		
tʰ	[5]退		
ts	[5]最[6]罪		
tsʰ	[1]吹炊[3]髓		
s	[1]衰[5]稅帥		
dz	[2]揉		
k	[1]瓜關{～門}[5]過{～去}		
kʰ	[1]盔魁		
h	[1]灰恢[2]回[3]火夥伙悔[5]貨歲[6]匯會{開～}		
∅	[6]繪畫{～圖}劃		
#uai			
k	[1]乖[3]拐[5]怪掛卦		
kʰ	[5]塊快		
h	[2]懷槐淮		
∅	[1]歪		
#an			
p	[1]班斑頒般{～配}[2]便{～宜}[3]板版[6]扮瓣		
pʰ	[1]攀[2]帆[5]盼		
b	[2]蠻饅閩[3]挽[6]慢漫萬		
t	[1]丹單{～獨}[2]陳[5]旦誕[6]但		
tʰ	[1]灘[3]坦[5]歎		
l	[2]難蘭攔欄鱗{魚～}[3]懶[6]卵{男陰}		
ts	[2]殘[6]棧		
tsʰ	[1]餐[3]鏟[5]燦		
s	[1]刪[3]㾪{瘦也}產		
k	[1]艱間{中～}奸[3]簡柬揀		
kʰ	[1]刊牽		
ɡ	[2]顏雁		
h	[2]寒{孤～}韓[3]罕[5]漢[6]限		
∅	[1]安鞍[5]按案		
#un			
p	[1]奔[3]本[5]糞[6]笨		
pʰ	[2]盆[5]噴		
b	[2]文紋聞[6]問{學～}悶		
t	[1]墩[2]唇[3]盾		
tʰ	[1]吞		
l	[2]倫輪[6]嫩論{討～}		
ts	[1]尊遵[2]船存[3]准[6]陣		
tsʰ	[1]村[3]蠢[5]寸		
s	[1]孫[2]旬循巡純[6]順舜		
dz	[6]潤		
k	[1]均君軍[2]拳群裙[3]滾[5]棍[6]郡		
kʰ	[1]昆坤[2]芹[3]懇墾捆菌[5]困明		
ɡ	[2]銀勻		
h	[1]婚分芬紛熏[2]痕魂渾墳暈[3]粉[5]奮憤訓[6]恨混份		
∅	[1]恩溫[3]隱穩允[6]韻運		
#uan			
t	[1]端[5]鍛[6]斷{決～}		
tʰ	[2]團傳{～達}		
l	[2]鸞戀[3]暖[6]亂		
ts	[1]專[2]全[3]轉{～送}[6]傳{～記}		
tsʰ	[1]川[3]喘[5]篡竄		
s	[1]珊宣[2]旋[3]選[5]蒜		
k	[1]關{～門}觀捐[3]管館[5]慣貫灌罐冠{～軍}[6]縣		
kʰ	[2]環權[3]款		
ɡ	[2]元原源袁援員[6]願		
h	[1]歡{～呼}翻番[2]凡還{～原}煩繁[3]反[5]泛喚販[6]範犯幻患		
∅	[1]彎灣豌冤[2]頑完玩[3]晚{～輩}[5]怨[6]緩		
#in			
p	[1]彬賓檳[2]片貧頻[5]殯鬢		
b	[2]眠民[3]憫敏[6]面{洗～}		
t	[1]珍[5]鎮		
l	[2]鱗{～片}		
ts	[1]津真[2]秦[3]診疹震[5]進晉振[6]盡		
tsʰ	[1]親{～切}[5]親{～家}襯		
s	[1]辛新薪身申伸[2]神辰晨臣[5]信訊[6]腎慎		
dz	[2]仁[6]認		
k	[1]跟根金巾斤筋[3]緊謹[5]勁[6]近		
kʰ	[2]勤		
ɡ	[2]淫		
∅	[1]因姻殷[2]寅[3]引尹{姓}[5]印		
#ian			
p	[1]鞭編[3]匾[5]變遍[6]便{方～}辨辯		
pʰ	[1]偏[5]騙		
b	[3]免勉娩		
t	[1]顛[2]田{姓}[3]展典[6]電殿墊		
tʰ	[2]填[3]腆		
l	[2]連聯憐蓮簾[6]練楝		
ts	[1]煎[3]剪踐[5]賤踐戰薦		
tsʰ	[1]遷[3]淺		
s	[1]仙薛[3]癬[6]羨善鰭		
dz	[2]然燃		
k	[1]堅[5]建見{～聞}[6]鍵健		
kʰ	[2]乾[3]犬		
ɡ	[2]言研		
h	[1]掀[2]賢弦玄懸[3]顯[5]憲獻[6]現		
∅	[1]煙淵[2]延緣沿鉛[3]演[5]燕宴		
#am			
t	[1]耽擔{～任}[2]談[6]淡		
tʰ	[1]貪[2]潭痰[5]探		
l	[2]南男藍籃{～球}[3]覽攬欖纜[6]濫		
ts	[3]斬[6]站{車～}		
tsʰ	[1]參{～加、～差不齊}[2]慚饞[3]慘		
s	[1]杉		
k	[1]甘柑[3]感敢{勇～}橄[5]監{～視、太～}鑒艦		
kʰ	[1]堪[3]坎砍[5]勘		
h	[2]含函[3]喊[6]憾陷		
∅	[1]庵[5]暗		
#ɔm			
s	[1]參{人～}		
#im			
l	[1]飲{喝也}[2]林臨		
ts	[1]斟[3]枕[5]浸		
tsʰ	[1]侵深		
s	[1]心森[3]瀋審嬸[5]滲[6]甚		
dz	[3]忍[6]任{責～}		
k	[1]今[3]錦[5]禁[6]妗		
kʰ	[1]欽[2]琴禽擒[6]揪		
h	[1]欣[2]熊		
∅	[1]音陰蔭		
#iam			
t	[3]點[5]店		
tʰ	[1]添		
l	[1]蔫{花萎也}[2]黏廉粘[6]念		
ts	[1]尖針[5]蘸占{～位置}佔[6]暫漸		
tsʰ	[1]簽籤[2]潛		
s	[2]蟬禪[3]陝閃		
dz	[3]染		
k	[1]兼[2]鹹[3]減檢[5]劍		
kʰ	[1]謙[2]鉗[5]嵌欠[6]儉		
ɡ	[2]岩嚴閻[6]驗		
h	[2]嫌[3]險		
∅	[1]醃閹[2]鹽[3]掩[5]厭[6]炎豔焰		
#m			
∅	[6]毋		
#aŋ			
p	[1]幫邦[2]房馮[3]榜[5]放{～假}[6]謗		
pʰ	[2]旁龐篷[3]紡		
b	[2]忙[3]螺{蚊子也}[6]望夢		
t	[1]當{～時}東冬[2]同銅桐[3]等{～候}董[5]凍[6]動重{輕～}		
tʰ	[1]窗{～簾}[2]塘蟲[3]桶		
ts	[1]曾{姓}[2]層[5]粽		
tsʰ	[1]蔥		
s	[1]鬆{肉～}[5]送		
k	[1]岡崗綱江公{～雞}蚣工功{～夫}[3]港[5]降		
kʰ	[1]空{～虛}[5]空{～缺}		
h	[2]行{～列}航杭降{～伏}恒[6]項巷		
∅	[1]翁[2]紅{～色}洪		
#iaŋ			
l	[3]輛[6]釀亮量{數～}		
ts	[1]章{第一～}[3]獎掌{～握}[5]匠		
tsʰ	[1]昌[2]橙		
s	[1]雙[2]詳祥常[5]相		
k	[1]疆僵[2]強{～大}[3]強{勉～}		
h	[1]香{～港}鄉[3]享響[5]向		
∅	[1]央[2]陽揚瘍[3]養四		
#ɔŋ			
pʰ	[2]蓬[3]捧		
b	[2]芒{～果}茫亡盲蒙[3]網懵[6]忘妄墓		
t	[2]棠唐童[3]黨[5]擋棟[6]蕩		
tʰ	[1]通[3]統		
l	[2]郎廊狼醵籠聾農膿儂隆濃[3]朗攏[6]浪弄		
ts	[1]裝{西～}妝宗蹤[3]總[5]葬壯[6]藏{西～}狀縱		
tsʰ	[1]蒼聰[2]叢[5]創		
s	[3]爽[5]宋		
k	[1]光{～明}功{～課}攻[2]狂[3]廣講[5]貢		
kʰ	[1]康[3]慷孔[5]抗礦曠控		
h	[1]荒慌方肪芳烘風豐封峰鋒[2]皇妨防弘宏鴻逢縫[3]仿訪況諷[6]鳳奉俸		
∅	[1]汪[2]王[3]枉往[6]旺		
#iɔŋ			
t	[1]中{～間}忠[2]重{～複}[3]長{生～}[5]中{～獎}		
l	[2]良龍{屬～}[6]諒		
ts	[1]將樟終[2]崇從{隨～}[5]眾[6]障		
tsʰ	[1]充沖		
s	[1]商傷松{～樹}喪{～事}[6]誦頌訟		
dz	[2]絨茸		
k	[1]弓宮恭供[3]拱[6]共		
kʰ	[3]鞏		
h	[1]胸[2]雄凶兇		
∅	[1]擁庸[2]融容蓉[3]勇湧[6]用		
#əŋ			
t	[2]堂{教～}長{～短}腸[5]當{典～}		
tʰ	[1]湯[2]糖[5]燙		
ts	[1]莊裝{～貨}		
tsʰ	[1]倉瘡		
s	[1]霜		
k	[1]缸扛		
kʰ	[1]糠		
#iŋ			
p	[1]冰兵[2]朋平{～時}[5]并		
pʰ	[2]憑平{和～}評瓶萍[5]聘		
b	[2]萌鳴明盟銘[3]猛皿[6]孟		
t	[1]登燈丁釘{名詞}[2]藤澄程亭廷庭[3]等{～於}頂[5]釘{動詞}[6]訂定{決～}		
tʰ	[2]騰停[3]逞艇挺		
l	[2]能陵淩菱凝寧靈零鈴龍{～眼}[3]冷[6]令		
ts	[1]增憎征蒸精晶貞偵鐘舂[2]前曾{～經}情[3]拯整種{～類}腫[5]贈正{公～}政種{～樹}[6]靜靖淨		
tsʰ	[1]千清青[2]晴[5]稱秤[6]褣{穿也}		
s	[1]先升生{～活}甥星[2]乘{～法}繩媵承丞蠅成{～功}誠[3]省{反～}[5]勝性聖[6]剩{～下}盛{興～}		
k	[1]經[3]耿境景警頸[5]更{～加}敬竟勁徑[6]競		
kʰ	[1]筐卿輕傾[2]擎鯨瓊[3]肯頃[5]慶[6]虹		
h	[1]興{～旺}馨[2]行{～為}衡形型刑[5]興{高～}[6]杏幸		
∅	[1]應{～當}鶯鸚櫻英嬰[2]迎盈榮營{～養}穎[3]眼{龍～}永泳[5]應{～對}映蕹罋		
#ŋ			
∅	[1]秧		
#ã			
m	[2]麻[3]媽		
t	[3]膽[5]擔{挑～}		
s	[1]三衫		
k	[1]監{～牢}[3]敢{～不～}		
∅	[6]餡		
#ɔ̃			
m	[1]膜摸[2]魔摩模{～範}摹毛謀矛[6]暮慕募冒茂貿幕		
n	[3]努[6]怒兩{～個}		
ŋ	[3]我{～國}臥伍午[6]悟傲		
h	[5]耗[6]好{愛～}		
#ɛ̃			
p	[2]棚平{公～}[5]柄[6]病		
pʰ	[2]彭		
m	[2]盲{青～，即瞎}[6]罵		
t	[6]鄧鄭		
tʰ	[1]撐		
ts	[1]爭{～奪}[3]井		
tsʰ	[3]醒		
s	[1]生{～孩子}牲[3]省{～長、節～}[5]姓		
k	[1]更{三～}耕[3]哽		
kʰ	[1]坑		
ŋ	[6]硬		
∅	[3]啞		
#ĩ			
p	[1]邊[3]扁		
pʰ	[1]篇[5]片[6]鼻		
m	[2]彌棉[6]麵{～粉、～線}		
t	[1]甜[2]纏		
tʰ	[1]天		
n	[2]尼年[3]女耳{木～}擬[6]膩		
ts	[2]錢[5]箭		
s	[5]扇[6]豉		
k	[5]見{～面}		
∅	[2]丸圓[6]院		
#aĩ			
n	[6]耐奈		
ts	[1]知{知道也}		
∅	[6]背{～小孩}		
#aũ			
m	[2]茅錨[6]貌		
n	[3]腦惱		
ŋ	[2]熬偶		
#iã			
p	[3]餅丙[5]拼		
m	[2]名[6]命		
t	[3]鼎[6]定{～貨}		
tʰ	[1]聽廳		
n	[3]領		
ts	[1]正{～月}[2]成{～人}		
tsʰ	[3]請且		
s	[1]聲[2]城		
k	[1]京驚[3]囝[5]鏡[6]件		
h	[1]兄		
∅	[2]贏[3]影		
#iɔ̃			
t	[1]張[2]場[5]漲脹		
n	[2]娘量{動詞}糧梁[3]兩{數量詞}[6]讓		
ts	[1]漿章{文～}[3]蔣槳掌{手～心}杖[5]醬[6]上{～山}癢		
tsʰ	[1]槍[2]牆[3]搶[6]象像		
s	[1]箱鑲[3]賞償[6]想		
k	[1]薑姜		
h	[1]香{～火}		
∅	[2]羊洋烊{融化}楊[3]舀[6]樣		
#uã			
p	[1]般{一～}[2]盤[5]半絆		
pʰ	[1]潘{姓}[5]判叛[6]伴拌		
m	[2]瞞[3]滿		
t	[2]壇彈[6]段		
tʰ	[1]攤		
n	[6]爛		
ts	[2]泉[3]盞		
tsʰ	[5]閂		
s	[1]山[5]傘線		
k	[1]乾肝官棺[3]杆[6]汗		
kʰ	[5]看		
h	[1]歡{～喜}[2]橫[6]岸		
∅	[3]碗腕[5]晏{晚也}[6]換		
#uẽ			
m	[2]糜{粥也}[6]妹		
#uĩ			
p	[1]方{姓}[6]飯		
m	[2]門[3]每[6]問{提～}		
t	[3]轉{～圓圈}[5]頓[6]斷{～了}		
tʰ	[5]蛻		
n	[3]軟{很～}阮{姓}[6]卵{雞～}		
ts	[1]磚[5]鑽{動詞}		
s	[1]酸[3]損[5]數{～數}算		
k	[1]光{～線}[3]卷		
kʰ	[5]勸		
h	[1]昏[2]園[6]遠{很～}		
∅	[2]黃		
#iaũ			
m	[3]藐渺		
n	[1]貓		
#ap			
t	[7]答		
l	[7]納		
ts	[8]雜十		
tsʰ	[7]插{～喙，即插嘴}		
k	[7]鴿胛		
kʰ	[8]磕		
h	[8]合		
∅	[8]盒		
#at			
p	[7]八{三～婦女節}拔缽鈸		
b	[8]密		
t	[7]達		
l	[7]辣[8]栗		
ts	[7]紮節{關～}		
tsʰ	[7]擦察漆		
s	[7]殺		
h	[7]轄		
#ak			
p	[7]剝{～削}駁北[8]縛		
pʰ	[7]拍		
b	[8]墨		
t	[8]值		
tʰ	[7]塞[8]讀		
l	[7]肋勒[8]力{用～}六		
tsʰ	[8]賊		
k	[7]覺角		
kʰ	[7]確殼		
ɡ	[8]嶽岳樂{音～}獄		
h	[7]嚇[8]核{審～}		
∅	[7]握		
#ok			
p	[8]薄{紙很～}		
t	[7]卓桌		
l	[8]落		
s	[7]索		
#ɔk			
p	[7]泊薄{～荷}曝		
pʰ	[7]博樸卜撲僕		
b	[7]莫寞[8]木目		
t	[7]督[8]獨毒		
tʰ	[7]託托		
l	[7]諾[8]洛樂鹿祿		
ts	[8]族		
tsʰ	[7]撮{一～米}鑿戳		
s	[7]速縮束		
k	[7]各閣國穀{五～}		
kʰ	[7]擴酷		
h	[7]霍獲穫福幅複覆復[8]服伏		
∅	[7]惡鑊		
#ɛk			
p	[7]百柏伯擘[8]白		
b	[8]麥		
tʰ	[8]宅{厝～，即房屋}		
tsʰ	[7]冊		
k	[7]格隔		
kʰ	[7]客		
h	[7]黑{～板}		
#ɛ̃k			
m	[8]脈		
#et			
p	[7]八{第～}		
ts	[7]節{過～}		
s	[7]雪		
#ip			
l	[8]立		
ts	[7]執[8]集輯緝		
s	[7]濕[8]習		
dz	[8]入		
k	[7]急級給{供～}及		
kʰ	[7]吸		
#it			
p	[7]筆畢必		
pʰ	[7]匹		
b	[8]蜜		
t	[8]侄		
tʰ	[7]鐵		
ts	[7]質[8]疾一{訓，基數詞}蜀		
tsʰ	[7]七		
s	[7]悉失室[8]實		
dz	[8]日		
k	[7]橘		
∅	[7]乙一{序數詞}[8]逸		
#ik			
p	[7]逼迫		
pʰ	[7]魄碧		
b	[8]默		
t	[7]得德特的{目～}滴笛竹[8]直殖植澤擇敵		
tʰ	[7]剔		
l	[8]力{～量}曆歷綠		
ts	[7]則即鯽織職責積跡隻績寂叔燭[8]籍熟{煮～}		
tsʰ	[7]側測策戚粟{穀子}		
s	[7]息熄惜適釋析色[8]食蝕識式飾翼{翅膀也}席		
k	[7]革擊激[8]極		
kʰ	[7]刻克		
ɡ	[8]逆		
h	[7]或惑		
∅	[7]憶億益[8]亦譯易液疫役		
#auk			
pʰ	[8]雹		
#iap			
tʰ	[7]帖貼[8]疊碟蝶諜		
l	[8]粒		
ts	[7]接汁[8]捷		
tsʰ	[7]恰洽妾		
s	[7]涉澀		
k	[7]夾劫		
ɡ	[8]業		
h	[8]脅協		
∅	[8]葉{姓}頁		
#iat			
p	[8]別		
pʰ	[7]撇		
b	[8]滅		
t	[8]秩		
tʰ	[7]徹		
l	[8]列烈裂		
ts	[7]哲折{打～}浙節{～目}		
tsʰ	[7]切		
s	[7]薛泄設		
dz	[8]熱{～氣}粵		
k	[7]結{～果}潔吉[8]傑		
kʰ	[7]揭{～陽}		
ɡ	[8]孽		
h	[7]血{～液}穴		
#iak			
p	[7]壁		
pʰ	[7]僻避		
t	[8]來		
tʰ	[7]拆		
l	[8]略		
tsʰ	[7]雀赤		
s	[7]錫削{剝～}		
k	[8]劇		
h	[8]額		
#iɔk			
t	[7]築軸		
l	[8]陸錄		
ts	[7]逐祝足		
tsʰ	[7]促觸		
s	[7]肅宿淑[8]俗續贖屬		
dz	[8]若弱辱		
k	[7]菊[8]局侷		
kʰ	[7]卻曲麴		
ɡ	[8]虐		
h	[7]畜		
∅	[7]約[8]育玉欲慾浴		
#ut			
b	[8]物		
tʰ	[7]突		
l	[8]捋律率		
ts	[7]卒秫		
tsʰ	[7]猝出述		
s	[7]恤蟀[8]術		
k	[8]掘		
kʰ	[7]屈倔		
h	[7]忽佛[8]佛		
#uk			
tʰ	[7]禿		
h	[8]核{果子～}		
#uat			
p	[7]撥		
pʰ	[7]潑		
t	[8]奪		
tʰ	[7]脫		
l	[8]熱{天氣很～}		
ts	[8]絕		
s	[7]說{小～}		
k	[7]割決訣		
kʰ	[7]渴括缺		
h	[7]發髪伐[8]活{生～}罰		
∅	[8]活{～的}閱悅越		
#aʔ			
b	[7]肉{訓}		
t	[7]搭		
tʰ	[7]踏塔		
l	[8]臘蠟獵		
s	[7]虱		
k	[7]甲		
h	[8]學{～問}		
∅	[7]鴨押壓沃		
#ɔʔ			
p	[7]暴爆		
s	[7]塑		
h	[7]複		
∅	[7]惡{凶～}[8]學{～寫字}		
#ɛʔ			
kʰ	[7]咳		
#uʔ			
ts	[7]榫		
k	[7]骨滑猾		
kʰ	[7]窟		
#iʔ			
ts	[7]執蟄		
#ioʔ			
ts	[8]石藥		
tsʰ	[7]尺		
#iɔʔ			
s	[7]嗦		
#uaʔ			
h	[7]法乏		
#ueʔ			
b	[8]襪		
k	[7]郭		
ɡ	[8]月		
∅	[7]挖		
